	q0	q1	q2	densidad	velocidad	presion	t	x
797	1.40555451	1.40555451	3.20277725	1.40555451	1.0	0.9999999979999998	0.0	5.94
798	1.39027643	1.39027643	3.19513821	1.39027643	1.0	0.9999999979999998	0.0	5.96
799	1.37527357	1.37527357	3.18763678	1.37527357	1.0	0.9999999979999998	0.0	5.98
800	1.36055888	1.36055888	3.18027944	1.36055888	1.0	0.9999999999999998	0.0	6.0
801	1.34614414	1.34614414	3.17307207	1.34614414	1.0	0.9999999999999998	0.0	6.0200000000000005
802	1.33203995	1.33203995	3.16601997	1.33203995	1.0	0.9999999979999996	0.0	6.04
803	1.31825574	1.31825574	3.15912787	1.31825574	1.0	0.9999999999999998	0.0	6.0600000000000005
804	1.30479983	1.30479983	3.15239992	1.30479983	1.0	1.0000000019999997	0.0	6.08
805	1.29167941	1.29167941	3.1458397	1.29167941	1.0	0.9999999979999996	0.0	6.1000000000000005
806	1.27890055	1.27890055	3.13945028	1.27890055	1.0	1.000000002	0.0	6.12
807	1.2664683	1.2664683	3.13323415	1.2664683	1.0	0.9999999999999998	0.0	6.140000000000001
808	1.25438663	1.25438663	3.12719332	1.25438663	1.0	1.0000000019999997	0.0	6.16
809	1.24265854	1.24265854	3.12132927	1.24265854	1.0	0.9999999999999998	0.0	6.18
810	1.23128606	1.23128606	3.11564303	1.23128606	1.0	0.9999999999999998	0.0	6.2
811	1.22027027	1.22027027	3.11013513	1.22027027	1.0	0.9999999979999998	0.0	6.22
812	1.20961139	1.20961139	3.10480569	1.20961139	1.0	0.9999999979999998	0.0	6.24
813	1.19930878	1.19930878	3.09965439	1.19930878	1.0	0.9999999999999998	0.0	6.26
814	1.18936101	1.18936101	3.0946805	1.18936101	1.0	0.9999999979999998	0.0	6.28
815	1.17976587	1.17976587	3.08988293	1.17976587	1.0	0.9999999979999998	0.0	6.3
816	1.17052046	1.17052046	3.08526023	1.17052046	1.0	0.9999999999999998	0.0	6.32
817	1.16162119	1.16162119	3.0808106	1.16162119	1.0	1.0000000019999997	0.0	6.34
818	1.15306387	1.15306387	3.07653193	1.15306387	1.0	0.9999999979999996	0.0	6.36
819	1.14484371	1.14484371	3.07242185	1.14484371	1.0	0.9999999979999998	0.0	6.38
820	1.13695539	1.13695539	3.0684777	1.13695539	1.0	1.0000000019999997	0.0	6.4
821	1.12939313	1.12939313	3.06469656	1.12939313	1.0	0.9999999979999996	0.0	6.42
822	1.12215067	1.12215067	3.06107533	1.12215067	1.0	0.9999999979999998	0.0	6.44
823	1.11522138	1.11522138	3.05761069	1.11522138	1.0	0.9999999999999998	0.0	6.46
824	1.10859825	1.10859825	3.05429912	1.10859825	1.0	0.9999999979999998	0.0	6.48
825	1.10227398	1.10227398	3.05113699	1.10227398	1.0	0.9999999999999998	0.0	6.5
826	1.09624098	1.09624098	3.04812049	1.09624098	1.0	0.9999999999999998	0.0	6.5200000000000005
827	1.09049144	1.09049144	3.04524572	1.09049144	1.0	0.9999999999999998	0.0	6.54
828	1.08501734	1.08501734	3.04250867	1.08501734	1.0	0.9999999999999998	0.0	6.5600000000000005
829	1.07981052	1.07981052	3.03990526	1.07981052	1.0	0.9999999999999998	0.0	6.58
830	1.07486266	1.07486266	3.03743133	1.07486266	1.0	0.9999999999999998	0.0	6.6000000000000005
831	1.0701654	1.0701654	3.0350827	1.0701654	1.0	0.9999999999999998	0.0	6.62
832	1.06571027	1.06571027	3.03285514	1.06571027	1.0	1.0000000019999997	0.0	6.640000000000001
833	1.06148881	1.06148881	3.03074441	1.06148881	1.0	1.0000000019999997	0.0	6.66
834	1.05749254	1.05749254	3.02874627	1.05749254	1.0	0.9999999999999998	0.0	6.68
835	1.05371301	1.05371301	3.02685651	1.05371301	1.0	1.0000000019999997	0.0	6.7
836	1.05014181	1.05014181	3.02507091	1.05014181	1.0	1.000000002	0.0	6.72
837	1.04677062	1.04677062	3.02338531	1.04677062	1.0	0.9999999999999998	0.0	6.74
838	1.0435912	1.0435912	3.0217956	1.0435912	1.0	0.9999999999999998	0.0	6.76
839	1.04059542	1.04059542	3.02029771	1.04059542	1.0	0.9999999999999998	0.0	6.78
840	1.03777529	1.03777529	3.01888765	1.03777529	1.0	1.0000000019999997	0.0	6.8
841	1.03512297	1.03512297	3.01756148	1.03512297	1.0	0.9999999979999998	0.0	6.82
842	1.03263076	1.03263076	3.01631538	1.03263076	1.0	0.9999999999999998	0.0	6.84
843	1.03029114	1.03029114	3.01514557	1.03029114	1.0	0.9999999999999998	0.0	6.86
844	1.02809679	1.02809679	3.01404839	1.02809679	1.0	0.9999999979999998	0.0	6.88
845	1.02604056	1.02604056	3.01302028	1.02604056	1.0	0.9999999999999998	0.0	6.9
846	1.02411551	1.02411551	3.01205776	1.02411551	1.0	1.0000000019999997	0.0	6.92
847	1.02231491	1.02231491	3.01115746	1.02231491	1.0	1.000000002	0.0	6.94
848	1.02063225	1.02063225	3.01031612	1.02063225	1.0	0.9999999979999998	0.0	6.96
849	1.01906121	1.01906121	3.0095306	1.01906121	1.0	0.9999999979999998	0.0	6.98
850	1.01759571	1.01759571	3.00879786	1.01759571	1.0	1.0000000019999997	0.0	7.0
851	1.0162299	1.0162299	3.00811495	1.0162299	1.0	0.9999999999999998	0.0	7.0200000000000005
852	1.01495813	1.01495813	3.00747907	1.01495813	1.0	1.0000000019999997	0.0	7.04
853	1.013775	1.013775	3.0068875	1.013775	1.0	0.9999999999999998	0.0	7.0600000000000005
854	1.0126753	1.0126753	3.00633765	1.0126753	1.0	0.9999999999999998	0.0	7.08
855	1.01165407	1.01165407	3.00582703	1.01165407	1.0	0.9999999979999996	0.0	7.1000000000000005
856	1.01070655	1.01070655	3.00535327	1.01070655	1.0	0.9999999979999998	0.0	7.12
857	1.00982819	1.00982819	3.0049141	1.00982819	1.0	1.000000002	0.0	7.140000000000001
858	1.00901469	1.00901469	3.00450734	1.00901469	1.0	0.9999999979999998	0.0	7.16
859	1.00826191	1.00826191	3.00413095	1.00826191	1.0	0.9999999979999998	0.0	7.18
860	1.00756593	1.00756593	3.00378297	1.00756593	1.0	1.0000000019999997	0.0	7.2
861	1.00692304	1.00692304	3.00346152	1.00692304	1.0	0.9999999999999998	0.0	7.22
862	1.00632972	1.00632972	3.00316486	1.00632972	1.0	0.9999999999999998	0.0	7.24
863	1.00578261	1.00578261	3.00289131	1.00578261	1.0	1.0000000019999997	0.0	7.26
864	1.00527857	1.00527857	3.00263929	1.00527857	1.0	1.0000000019999997	0.0	7.28
865	1.00481461	1.00481461	3.00240731	1.00481461	1.0	1.000000002	0.0	7.3
866	1.00438792	1.00438792	3.00219396	1.00438792	1.0	0.9999999999999998	0.0	7.32
867	1.00399585	1.00399585	3.00199792	1.00399585	1.0	0.9999999979999998	0.0	7.34
868	1.00363589	1.00363589	3.00181795	1.00363589	1.0	1.0000000019999997	0.0	7.36
869	1.00330572	1.00330572	3.00165286	1.00330572	1.0	0.9999999999999998	0.0	7.38
870	1.00300313	1.00300313	3.00150157	1.00300313	1.0	1.0000000019999997	0.0	7.4
871	1.00272605	1.00272605	3.00136303	1.00272605	1.0	1.0000000019999997	0.0	7.42
872	1.00247256	1.00247256	3.00123628	1.00247256	1.0	0.9999999999999998	0.0	7.44
873	1.00224085	1.00224085	3.00112043	1.00224085	1.0	1.0000000019999997	0.0	7.46
874	1.00202923	1.00202923	3.00101461	1.00202923	1.0	0.9999999979999998	0.0	7.48
875	1.00183612	1.00183612	3.00091806	1.00183612	1.0	0.9999999999999998	0.0	7.5
876	1.00166006	1.00166006	3.00083003	1.00166006	1.0	0.9999999999999998	0.0	7.5200000000000005
877	1.00149969	1.00149969	3.00074984	1.00149969	1.0	0.9999999979999998	0.0	7.54
878	1.00135372	1.00135372	3.00067686	1.00135372	1.0	0.9999999999999998	0.0	7.5600000000000005
879	1.00122098	1.00122098	3.00061049	1.00122098	1.0	0.9999999999999998	0.0	7.58
880	1.00110038	1.00110038	3.00055019	1.00110038	1.0	0.9999999999999998	0.0	7.6000000000000005
881	1.0009909	1.0009909	3.00049545	1.0009909	1.0	0.9999999999999998	0.0	7.62
882	1.00089159	1.00089159	3.0004458	1.00089159	1.0	1.0000000019999997	0.0	7.640000000000001
883	1.0008016	1.0008016	3.0004008	1.0008016	1.0	0.9999999999999998	0.0	7.66
884	1.00072011	1.00072011	3.00036006	1.00072011	1.0	1.000000002	0.0	7.68
885	1.00064639	1.00064639	3.0003232	1.00064639	1.0	1.0000000019999997	0.0	7.7
886	1.00057976	1.00057976	3.00028988	1.00057976	1.0	0.9999999999999998	0.0	7.72
887	1.00051957	1.00051957	3.00025979	1.00051957	1.0	1.0000000019999997	0.0	7.74
888	1.00046527	1.00046527	3.00023263	1.00046527	1.0	0.9999999979999998	0.0	7.76
889	1.0004163	1.0004163	3.00020815	1.0004163	1.0	0.9999999999999998	0.0	7.78
890	1.00037219	1.00037219	3.0001861	1.00037219	1.0	1.0000000019999997	0.0	7.8
891	1.00033249	1.00033249	3.00016625	1.00033249	1.0	1.0000000019999997	0.0	7.82
892	1.00029679	1.00029679	3.00014839	1.00029679	1.0	0.9999999979999998	0.0	7.84
893	1.0002647	1.0002647	3.00013235	1.0002647	1.0	0.9999999999999998	0.0	7.86
894	1.0002359	1.0002359	3.00011795	1.0002359	1.0	0.9999999999999998	0.0	7.88
895	1.00021006	1.00021006	3.00010503	1.00021006	1.0	0.9999999999999998	0.0	7.9
896	1.00018691	1.00018691	3.00009345	1.00018691	1.0	0.9999999979999998	0.0	7.92
897	1.00016617	1.00016617	3.00008308	1.00016617	1.0	0.9999999979999998	0.0	7.94
898	1.00014762	1.00014762	3.00007381	1.00014762	1.0	0.9999999999999998	0.0	7.96
899	1.00013103	1.00013103	3.00006551	1.00013103	1.0	0.999999998	0.0	7.98
900	1.00011621	1.00011621	3.00005811	1.00011621	1.0	1.0000000019999997	0.0	8.0
901	1.00010299	1.00010299	3.00005149	1.00010299	1.0	0.9999999979999998	0.0	8.02
902	1.0000912	1.0000912	3.0000456	1.0000912	1.0	0.9999999999999998	0.0	8.040000000000001
903	1.00008069	1.00008069	3.00004034	1.00008069	1.0	0.9999999979999998	0.0	8.06
904	1.00007134	1.00007134	3.00003567	1.00007134	1.0	0.9999999999999998	0.0	8.08
905	1.00006302	1.00006302	3.00003151	1.00006302	1.0	0.9999999999999998	0.0	8.1
906	1.00005562	1.00005562	3.00002781	1.00005562	1.0	0.9999999999999998	0.0	8.120000000000001
907	1.00004906	1.00004906	3.00002453	1.00004906	1.0	0.9999999999999998	0.0	8.14
908	1.00004323	1.00004323	3.00002162	1.00004323	1.0	1.0000000019999997	0.0	8.16
909	1.00003807	1.00003807	3.00001903	1.00003807	1.0	0.9999999979999996	0.0	8.18
910	1.0000335	1.0000335	3.00001675	1.0000335	1.0	0.9999999999999998	0.0	8.2
911	1.00002945	1.00002945	3.00001472	1.00002945	1.0	0.9999999979999996	0.0	8.22
912	1.00002587	1.00002587	3.00001293	1.00002587	1.0	0.9999999979999998	0.0	8.24
913	1.00002271	1.00002271	3.00001135	1.00002271	1.0	0.9999999979999996	0.0	8.26
914	1.00001991	1.00001991	3.00000996	1.00001991	1.0	1.0000000019999997	0.0	8.28
915	1.00001745	1.00001745	3.00000873	1.00001745	1.0	1.0000000019999995	0.0	8.3
916	1.00001528	1.00001528	3.00000764	1.00001528	1.0	0.9999999999999998	0.0	8.32
917	1.00001337	1.00001337	3.00000668	1.00001337	1.0	0.9999999979999996	0.0	8.34
918	1.00001169	1.00001169	3.00000584	1.00001169	1.0	0.9999999979999998	0.0	8.36
919	1.00001021	1.00001021	3.00000511	1.00001021	1.0	1.0000000019999997	0.0	8.38
920	1.00000891	1.00000891	3.00000446	1.00000891	1.0	1.0000000019999997	0.0	8.4
921	1.00000777	1.00000777	3.00000389	1.00000777	1.0	1.0000000019999997	0.0	8.42
922	1.00000677	1.00000677	3.00000339	1.00000677	1.0	1.0000000019999997	0.0	8.44
923	1.0000059	1.0000059	3.00000295	1.0000059	1.0	0.9999999999999998	0.0	8.46
924	1.00000513	1.00000513	3.00000257	1.00000513	1.0	1.0000000019999997	0.0	8.48
925	1.00000446	1.00000446	3.00000223	1.00000446	1.0	0.9999999999999998	0.0	8.5
926	1.00000388	1.00000388	3.00000194	1.00000388	1.0	0.9999999999999998	0.0	8.52
927	1.00000336	1.00000336	3.00000168	1.00000336	1.0	0.9999999999999998	0.0	8.540000000000001
928	1.00000292	1.00000292	3.00000146	1.00000292	1.0	0.9999999999999998	0.0	8.56
929	1.00000253	1.00000253	3.00000126	1.00000253	1.0	0.9999999979999998	0.0	8.58
930	1.00000219	1.00000219	3.00000109	1.00000219	1.0	0.9999999979999998	0.0	8.6
931	1.00000189	1.00000189	3.00000095	1.00000189	1.0	1.0000000019999997	0.0	8.620000000000001
932	1.00000164	1.00000164	3.00000082	1.00000164	1.0	0.9999999999999998	0.0	8.64
933	1.00000141	1.00000141	3.00000071	1.00000141	1.0	1.0000000019999997	0.0	8.66
934	1.00000122	1.00000122	3.00000061	1.00000122	1.0	0.9999999999999998	0.0	8.68
935	1.00000105	1.00000105	3.00000053	1.00000105	1.0	1.0000000019999997	0.0	8.700000000000001
936	1.00000091	1.00000091	3.00000045	1.00000091	1.0	0.9999999979999998	0.0	8.72
937	1.00000078	1.00000078	3.00000039	1.00000078	1.0	0.9999999999999998	0.0	8.74
938	1.00000067	1.00000067	3.00000034	1.00000067	1.0	1.000000002	0.0	8.76
939	1.00000058	1.00000058	3.00000029	1.00000058	1.0	0.9999999999999998	0.0	8.78
940	1.0000005	1.0000005	3.00000025	1.0000005	1.0	0.9999999999999998	0.0	8.8
941	1.00000043	1.00000043	3.00000021	1.00000043	1.0	0.9999999979999998	0.0	8.82
942	1.00000037	1.00000037	3.00000018	1.00000037	1.0	0.9999999979999996	0.0	8.84
943	1.00000031	1.00000031	3.00000016	1.00000031	1.0	1.0000000019999997	0.0	8.86
944	1.00000027	1.00000027	3.00000013	1.00000027	1.0	0.9999999979999998	0.0	8.88
945	1.00000023	1.00000023	3.00000011	1.00000023	1.0	0.999999998	0.0	8.9
946	1.0000002	1.0000002	3.0000001	1.0000002	1.0	0.9999999999999998	0.0	8.92
947	1.00000017	1.00000017	3.00000008	1.00000017	1.0	0.9999999979999998	0.0	8.94
948	1.00000014	1.00000014	3.00000007	1.00000014	1.0	0.9999999999999998	0.0	8.96
949	1.00000012	1.00000012	3.00000006	1.00000012	1.0	0.9999999999999998	0.0	8.98
950	1.0000001	1.0000001	3.00000005	1.0000001	1.0	0.9999999999999998	0.0	9.0
951	1.00000009	1.00000009	3.00000004	1.00000009	1.0	0.999999998	0.0	9.02
952	1.00000008	1.00000008	3.00000004	1.00000008	1.0	0.9999999999999998	0.0	9.040000000000001
953	1.00000006	1.00000006	3.00000003	1.00000006	1.0	0.9999999999999998	0.0	9.06
954	1.00000005	1.00000005	3.00000003	1.00000005	1.0	1.0000000019999997	0.0	9.08
955	1.00000005	1.00000005	3.00000002	1.00000005	1.0	0.9999999979999998	0.0	9.1
956	1.00000004	1.00000004	3.00000002	1.00000004	1.0	0.9999999999999998	0.0	9.120000000000001
957	1.00000003	1.00000003	3.00000002	1.00000003	1.0	1.0000000019999997	0.0	9.14
958	1.00000003	1.00000003	3.00000001	1.00000003	1.0	0.9999999979999998	0.0	9.16
959	1.00000002	1.00000002	3.00000001	1.00000002	1.0	0.9999999999999998	0.0	9.18
960	1.00000002	1.00000002	3.00000001	1.00000002	1.0	0.9999999999999998	0.0	9.200000000000001
961	1.00000002	1.00000002	3.00000001	1.00000002	1.0	0.9999999999999998	0.0	9.22
962	1.00000001	1.00000001	3.00000001	1.00000001	1.0	1.0000000019999997	0.0	9.24
963	1.00000001	1.00000001	3.00000001	1.00000001	1.0	1.0000000019999997	0.0	9.26
964	1.00000001	1.00000001	3.00000001	1.00000001	1.0	1.0000000019999997	0.0	9.28
965	1.00000001	1.00000001	3.0	1.00000001	1.0	0.9999999979999998	0.0	9.3
966	1.00000001	1.00000001	3.0	1.00000001	1.0	0.9999999979999998	0.0	9.32
967	1.00000001	1.00000001	3.0	1.00000001	1.0	0.9999999979999998	0.0	9.34
968	1.00000001	1.00000001	3.0	1.00000001	1.0	0.9999999979999998	0.0	9.36
969	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.38
970	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.4
971	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.42
972	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.44
973	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.46
974	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.48
975	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.5
976	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.52
977	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.540000000000001
978	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.56
979	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.58
980	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.6
981	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.620000000000001
982	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.64
983	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.66
984	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.68
985	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.700000000000001
986	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.72
987	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.74
988	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.76
989	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.78
990	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.8
991	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.82
992	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.84
993	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.86
994	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.88
995	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.9
996	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.92
997	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.94
998	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.96
999	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.0	9.98
2500	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.0
2501	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.02
2502	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.04
2503	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.06
2504	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.08
2505	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.1
2506	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.12
2507	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.14
2508	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.16
2509	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.18
2510	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.2
2511	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.22
2512	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.24
2513	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.26
2514	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.28
2515	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.3
2516	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.32
2517	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.34
2518	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.36
2519	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.38
2520	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.4
2521	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.42
2522	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.44
2523	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.46
2524	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.48
2525	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.5
2526	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.52
2527	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.54
2528	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.56
2529	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.58
2530	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.6
2531	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.62
2532	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.64
2533	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.66
2534	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.68
2535	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.7000000000000001
2536	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.72
2537	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.74
2538	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.76
2539	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.78
2540	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.8
2541	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.8200000000000001
2542	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.84
2543	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.86
2544	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.88
2545	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.9
2546	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.92
2547	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.9400000000000001
2548	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.96
2549	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	0.98
2550	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	1.0
2551	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	1.02
2552	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	1.04
2553	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	1.06
2554	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	1.08
2555	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	1.1
2556	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	1.12
2557	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	1.1400000000000001
2558	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	1.16
2559	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	1.18
2560	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	1.2
2561	1.00000001	1.00000001	3.0	1.00000001	1.0	0.9999999979999998	0.6	1.22
2562	1.00000001	1.00000001	3.0	1.00000001	1.0	0.9999999979999998	0.6	1.24
2563	1.00000001	1.00000001	3.0	1.00000001	1.0	0.9999999979999998	0.6	1.26
2564	1.00000001	1.00000001	3.0	1.00000001	1.0	0.9999999979999998	0.6	1.28
2565	1.00000001	1.00000001	3.00000001	1.00000001	1.0	1.0000000019999997	0.6	1.3
2566	1.00000001	1.00000001	3.00000001	1.00000001	1.0	1.0000000019999997	0.6	1.32
2567	1.00000001	1.00000001	3.00000001	1.00000001	1.0	1.0000000019999997	0.6	1.34
2568	1.00000002	1.00000002	3.00000001	1.00000002	1.0	0.9999999999999998	0.6	1.36
2569	1.00000002	1.00000002	3.00000001	1.00000002	1.0	0.9999999999999998	0.6	1.3800000000000001
2570	1.00000002	1.00000002	3.00000001	1.00000002	1.0	0.9999999999999998	0.6	1.4000000000000001
2571	1.00000003	1.00000003	3.00000001	1.00000003	1.0	0.9999999979999998	0.6	1.42
2572	1.00000003	1.00000003	3.00000002	1.00000003	1.0	1.0000000019999997	0.6	1.44
2573	1.00000004	1.00000004	3.00000002	1.00000004	1.0	0.9999999999999998	0.6	1.46
2574	1.00000005	1.00000005	3.00000002	1.00000005	1.0	0.9999999979999998	0.6	1.48
2575	1.00000006	1.00000006	3.00000003	1.00000006	1.0	0.9999999999999998	0.6	1.5
2576	1.00000007	1.00000007	3.00000003	1.00000007	1.0	0.9999999979999996	0.6	1.52
2577	1.00000008	1.00000008	3.00000004	1.00000008	1.0	0.9999999999999998	0.6	1.54
2578	1.00000009	1.00000009	3.00000004	1.00000009	1.0	0.999999998	0.6	1.56
2579	1.00000011	1.00000011	3.00000005	1.00000011	1.0	0.9999999979999998	0.6	1.58
2580	1.00000012	1.00000012	3.00000006	1.00000012	1.0	0.9999999999999998	0.6	1.6
2581	1.00000015	1.00000015	3.00000007	1.00000015	1.0	0.9999999979999998	0.6	1.62
2582	1.00000017	1.00000017	3.00000009	1.00000017	1.0	1.0000000019999997	0.6	1.6400000000000001
2583	1.0000002	1.0000002	3.0000001	1.0000002	1.0	0.9999999999999998	0.6	1.6600000000000001
2584	1.00000023	1.00000023	3.00000012	1.00000023	1.0	1.000000002	0.6	1.68
2585	1.00000027	1.00000027	3.00000014	1.00000027	1.0	1.0000000019999997	0.6	1.7
2586	1.00000032	1.00000032	3.00000016	1.00000032	1.0	0.9999999999999998	0.6	1.72
2587	1.00000037	1.00000037	3.00000019	1.00000037	1.0	1.000000002	0.6	1.74
2588	1.00000043	1.00000043	3.00000022	1.00000043	1.0	1.0000000019999997	0.6	1.76
2589	1.0000005	1.0000005	3.00000025	1.0000005	1.0	0.9999999999999998	0.6	1.78
2590	1.00000059	1.00000059	3.00000029	1.00000059	1.0	0.9999999979999998	0.6	1.8
2591	1.00000068	1.00000068	3.00000034	1.00000068	1.0	0.9999999999999998	0.6	1.82
2592	1.00000079	1.00000079	3.0000004	1.00000079	1.0	1.0000000019999995	0.6	1.84
2593	1.00000092	1.00000092	3.00000046	1.00000092	1.0	0.9999999999999998	0.6	1.86
2594	1.00000107	1.00000107	3.00000053	1.00000107	1.0	0.9999999979999998	0.6	1.8800000000000001
2595	1.00000124	1.00000124	3.00000062	1.00000124	1.0	0.9999999999999998	0.6	1.9000000000000001
2596	1.00000143	1.00000143	3.00000072	1.00000143	1.0	1.0000000019999997	0.6	1.92
2597	1.00000166	1.00000166	3.00000083	1.00000166	1.0	0.9999999999999998	0.6	1.94
2598	1.00000192	1.00000192	3.00000096	1.00000192	1.0	0.9999999999999998	0.6	1.96
